classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
BM626	CMP	ENSG00000112983	BRD8	0	4.754066488	4.841595877	4.744005338	4.903343065	4.894415217	4.450945724	5.165492595	4.985336619	0.527112032	0.447929169	0.612187303	0.431073186	1.936968091	1.824052088	0.648580034	0.486478935
BM627	CMP	ENSG00000170482	SLC23A1	0	2.862327305	3.049502776	2.981381833	3.341341905	3.16455726	2.102446841	2.779330919	2.982485641	0.472916424	0.630872272	0.254096463	1.099914478	2.189304166	0.488901693	0.562268831	0.794242255
BM628	CMP	ENSG00000131503	ANKHD1	0	6.581889097	6.667107187	6.630167333	6.716029608	6.633503163	6.511501086	6.796296784	6.549067464	0.678728382	0.565471039	0.147323698	0.777635379	1.421049496	2.030882238	1.015976019	0.761620451
BM629	CMP	ENSG00000254996	ANKHD1-EIF4EBP3	0	6.654312321	6.735641439	6.734502036	6.799917201	6.735311437	6.588867489	6.888866304	6.6335904	0.786061903	0.506913801	0.101730886	0.768781812	1.533205479	2.142806486	1.054855238	0.748692679
BM630	CMP	ENSG00000111837	MAK	0	5.644699126	5.764254015	5.820045787	5.833976878	5.873960194	5.581438027	5.941781941	5.67479637	1.005878143	0.396379342	0.47444842	0.542143996	1.616811062	1.697441699	0.829233122	0.662280603
BM631	CMP	ENSG00000124789	NUP153	0	5.919697095	5.836450345	6.110525422	5.998023645	6.059459084	5.785690551	6.099905171	5.906519633	0.582693915	1.118081261	1.55291874	0.625372967	1.723837806	1.422667262	0.840950463	0.706623489
BM632	CMP	ENSG00000145996	CDKAL1	0	9.057366233	9.128886982	9.155621137	9.17452253	9.237233413	9.028597351	9.15174666	9.077516079	1.361623598	0.360452904	0.667975074	1.036142282	2.006063735	0.560429217	1.027410342	1.818262021
BM633	CMP	ENSG00000124532	MRS2	0	3.805391245	3.810289272	4.37109819	4.30042556	4.252875804	3.363617667	3.892070685	4.062268291	0.708295358	0.749181406	1.585766031	0.990746534	2.190703497	0.52323101	0.361222942	0.807319808
BM634	CMP	ENSG00000155085	AK9	0	7.343981209	7.370579073	7.343238652	7.36839186	7.406268126	7.1817109	7.303422993	7.438820908	0.294060689	0.51498871	0.21502757	0.512045908	2.22686859	0.692497014	1.258850637	0.699512481
BM635	CMP	ENSG00000111981	ULBP1	0	2.497078286	2.70061715	1.997093176	2.526506336	2.537024112	1.558933076	2.276759381	2.497218502	0.517865864	1.098554999	1.155182125	0.578470067	2.094227781	0.170311387	0.620594046	0.572631998
BM636	CMP	ENSG00000181472	ZBTB2	0	4.012900156	3.97675701	3.987618291	3.678594173	4.357475543	3.342836101	4.081787174	3.837158072	0.42555872	0.481339165	0.306959188	0.909860944	2.157582414	0.709645091	0.301323255	1.257706754
BM637	CMP	ENSG00000214960	ISPD	0	8.213247906	8.157834688	8.228811995	8.172156276	8.11978488	8.027516489	8.180594649	8.090754597	1.040983727	0.74592595	1.486254567	0.74410414	2.056799524	0.527574302	1.015016739	0.701523518
BM638	CMP	ENSG00000188732	FAM221A	0	4.143224467	3.755910009	3.808414886	3.925796723	4.419379324	3.506072545	4.263589327	4.151243999	0.666803046	0.855931563	0.846684426	0.447230816	1.79876956	1.172503416	0.542748919	1.250947658
BM639	CMP	ENSG00000132436	FIGNL1	0	6.266908355	6.126260898	6.272822573	6.227215004	6.301260243	6.047510647	6.40438986	6.231751557	0.816536185	1.127840556	0.461064163	0.422467767	1.759050829	1.748054148	0.270522875	0.671811599
BM640	CMP	ENSG00000105784	RUNDC3B	0	7.586013266	7.493196728	7.503363398	7.441772122	7.46854926	7.34764087	7.41573522	7.534179516	1.407638668	0.548388074	0.496975367	0.647731446	1.752113901	0.979870451	0.778982206	0.770719041
BM641	CMP	ENSG00000185900	POMK	0	4.065470958	4.365555602	4.111493427	4.393517881	4.239364312	3.680207688	4.198586016	4.302903809	0.491923851	0.877913233	0.347392001	0.938982824	2.224924386	0.142887025	0.860889884	0.521547033
BM642	CMP	ENSG00000205268	PDE7A	0	6.542041859	6.569195969	6.498620147	6.525746062	6.708087749	6.385318777	6.633418236	6.498735283	0.454831781	0.623897038	0.695066685	0.622033535	1.732637222	1.076146586	0.60649937	1.381860332
BM643	CMP	ENSG00000176623	RMDN1	0	5.083377049	5.041213484	4.917354712	5.225863349	5.258469063	4.706229454	5.275613235	5.193257886	0.358628135	0.543260584	1.125844736	0.801548825	2.016161595	1.163454541	0.5553872	0.843892229
BM644	CMP	ENSG00000085719	CPNE3	0	5.93780367	5.865904723	5.810200035	6.008058	5.837359244	5.67721247	5.989046589	5.895793401	0.566876886	0.409561948	0.745007635	1.052846261	1.771971859	1.12209975	0.143811565	0.549302076
BM645	CMP	ENSG00000170873	MTSS1	0	6.847899572	6.920360663	6.882877355	6.974408414	6.934651015	6.715382405	6.924954338	6.756875354	0.555655436	0.76384014	0.142373091	1.165559937	1.929104565	0.741309723	1.435821664	0.959677795
BM646	CMP	ENSG00000180155	LYNX1	0	2.498518515	2.421233066	3.012747012	2.449218313	2.591401114	1.658918031	2.169281931	2.644272127	0.412293317	0.437569435	1.893714955	0.374519325	2.119754567	0.920630427	0.533418245	0.777876217
BM647	CMP	ENSG00000106733	NMRK1	0	4.623944272	4.605917683	4.177214937	4.193407308	4.536028258	3.94043878	4.506085387	4.186213958	1.038820221	1.052571413	0.925714154	0.766027118	1.703917526	0.754619109	0.795257057	0.727337208
BM648	CMP	ENSG00000204193	TXNDC8	0	4.66662688	4.68519683	4.745434885	4.850301868	4.517571725	4.284538941	4.697276257	4.880764704	0.212870626	0.180625797	0.488021586	0.91767111	2.135863827	0.166397543	1.170612257	0.787755434
BM649	CMP	ENSG00000148200	NR6A1	0	7.567001075	7.512758338	7.565200157	7.703648661	7.551998963	7.471516345	7.637297422	7.555426156	0.663070713	0.891658194	0.179078417	1.703653204	1.437016526	1.065621405	0.237233765	1.046714546
BM650	GMP	ENSG00000142621	FHAD1	0	6.571778578	6.471385452	6.563643292	6.520509513	6.601371729	6.485520508	6.311915849	6.553654048	1.089052402	0.934312889	0.706655021	0.82817134	0.441462224	2.341288701	0.453793795	1.059001274
BM651	GMP	ENSG00000074964	ARHGEF10L	0	6.466996075	6.568390825	6.511094671	6.489594831	6.538539977	6.62868308	6.326398923	6.404162522	0.665630638	0.960933942	0.371180456	0.798264136	1.362982974	1.91280702	0.794384507	0.740010688
BM652	GMP	ENSG00000162433	AK4	0	5.879584003	5.848396203	6.096879864	5.95024552	5.968260938	5.77011202	5.658326334	5.967279117	0.744731626	0.668481509	2.146412736	0.574571182	1.051092204	2.402039331	0.622214714	0.725680536
BM653	GMP	ENSG00000081985	IL12RB2	0	6.064502099	5.968939143	6.029214259	6.057953597	6.192483443	6.058705327	5.935889162	6.369747691	0.43537971	0.857174447	0.496207678	0.288695054	0.359231935	1.453819277	2.460042775	0.809363604
BM654	GMP	ENSG00000154027	AK5	0	7.920631551	7.878538607	7.799726571	7.831313523	7.827380368	7.801785279	7.733078278	7.904569265	1.304760555	0.630162192	0.676672425	0.318702824	0.514487261	1.883697079	1.038828359	0.30534529
BM655	GMP	ENSG00000142875	PRKACB	0	6.955906477	6.970783538	6.998292268	7.042210831	7.042156816	6.92222492	6.837663356	6.953994469	0.42462285	0.419885449	0.509974079	0.945069552	0.528926597	1.881317749	0.161162848	0.839535135
BM656	GMP	ENSG00000137976	DNASE2B	0	3.911058258	3.561481459	3.802413523	3.693744762	3.990985959	3.778836838	3.272151931	3.775808047	0.71188465	0.746201847	0.431474328	0.414965221	0.229694928	1.927911576	0.224216536	0.824044694
BM657	GMP	ENSG00000171502	COL24A1	0	8.439147597	8.452045703	8.472493461	8.413173793	8.452992798	8.429485676	8.341911684	8.531099692	0.609079341	0.560716731	0.741300079	0.673861352	0.310124828	2.197667489	1.674304058	0.737228007
BM658	GMP	ENSG00000198483	ANKRD35	0	3.392964878	3.553111885	3.337358635	3.401141204	3.758100941	3.322439579	2.791962985	3.390530776	0.351570748	0.685386681	0.276661503	0.442475772	0.231770897	2.138935843	0.104553487	1.020319026
BM659	GMP	ENSG00000162729	IGSF8	0	1.351679158	1.241770906	1.701311111	2.063941255	1.516326518	1.395762843	0.9654577	1.942134317	0.631108977	0.861652066	0.869166689	1.398350155	0.376701111	1.84446172	1.233297727	0.706540723
BM660	GMP	ENSG00000123843	C4BPB	0	3.000752097	2.979557645	2.887078752	3.122071698	3.398661756	2.967391697	2.322470623	2.981714467	0.955999869	0.51956776	0.250260601	0.703504426	0.452583973	2.146579264	0.202227048	1.060503754
BM661	GMP	ENSG00000054282	SDCCAG8	0	7.557140988	7.464995648	7.477879037	7.635468064	7.598177708	7.481112167	7.371476569	7.54704131	0.770935664	0.802070534	0.662657027	1.591022754	0.574335057	2.45173672	0.468076424	0.994446655
BM662	GMP	ENSG00000150051	MKX	0	6.126013418	5.946057474	5.881502934	5.865318174	5.955414134	5.826606886	5.770174643	5.866386126	1.677893243	0.44025115	0.355959698	0.39701147	0.679974794	1.346078686	0.369641015	0.511751872
BM663	GMP	ENSG00000148655	C10orf11	0	9.779094166	9.815705639	9.781629598	9.844898507	9.793427269	9.861236599	9.778997596	9.883571294	0.98815552	0.334128451	0.951691777	0.800629176	1.142550753	1.029004914	1.839925738	0.607959208
BM664	GMP	ENSG00000184719	RNLS	0	8.043902195	8.014429549	8.023608583	8.065773657	8.02650587	8.012225597	7.979370473	8.196856823	0.36606073	0.613013776	0.47300231	0.381614428	0.48509481	1.193208305	2.379673451	0.871873762
BM665	GMP	ENSG00000138185	ENTPD1	0	7.069979779	7.046919609	7.049666198	6.999326847	7.015690599	7.044249919	6.862123838	7.023365589	0.763440038	0.44230547	0.672523027	0.379628493	0.385021588	2.161795204	0.130967179	0.58506716
BM666	GMP	ENSG00000148737	TCF7L2	0	7.201503182	7.190783132	7.155627953	7.292370228	7.42268256	7.256997211	7.147481871	7.274421784	0.661498265	0.636073204	1.27759502	0.773574949	0.304961242	1.420111512	0.463175329	1.91912554
BM667	GMP	ENSG00000151553	FAM160B1	0	6.045446162	5.90514633	5.843839711	6.07453364	6.059648374	6.17186023	5.737747229	5.987202912	0.67371655	0.512260079	1.245035195	0.862400546	1.738042769	2.285777808	0.351999506	0.703977292
BM668	GMP	ENSG00000167311	ART5	0	1.042243575	1.010048624	0.964149415	1.465673083	1.100959245	0.803898987	0.490917475	0.845891029	0.392793819	0.584257151	0.164127141	1.401869936	0.534336739	1.704535122	0.591271159	0.4371062
BM669	GMP	ENSG00000181074	OR52N4	0	0.615155007	0.652684355	0.434609921	0.557791939	0.807386996	0.706649887	0.405917903	1.243318988	0.39624471	0.559933758	0.957790997	0.575909884	0.326399909	1.095806038	2.080108502	0.589747683
BM670	GMP	ENSG00000233436	BTBD18	0	2.265438308	1.868936689	2.481549791	2.009418092	2.62078416	2.633414433	1.591724306	2.103231472	0.377104411	0.94146435	0.97866297	0.575629882	1.181810351	1.824222013	0.404206837	0.867058974
BM671	GMP	ENSG00000150764	DIXDC1	0	6.111490087	6.194016784	6.207513205	6.255373504	6.170349797	6.124689617	5.963841849	6.159663184	0.467935562	0.584529596	0.775552812	1.067998077	0.244156905	2.287089424	0.128403848	0.359529696
BM672	GMP	ENSG00000111716	LDHB	0	6.72785848	6.75659193	6.717439946	6.719318518	6.880447453	6.618768266	6.631472992	6.697887083	0.553330137	0.631907503	0.334224577	0.590981706	1.160200541	1.209890239	0.368757476	1.679956742
BM673	GMP	ENSG00000139117	CPNE8	0	7.686512358	7.718095009	7.782144066	7.815290522	7.719625567	7.72453432	7.618415922	7.767099515	0.948636908	0.623942812	0.964894897	1.484247327	0.302330246	1.907855953	0.946670712	0.806956185
BM674	GMP	ENSG00000139263	LRIG3	0	5.264396881	5.482410023	5.365692734	5.305543746	5.397517048	5.435648283	5.116774898	5.444340244	0.657155127	0.919218442	0.315488105	0.484394947	0.729693402	1.971377975	0.784584352	0.586781742
BM675	GMP	ENSG00000136010	ALDH1L2	0	5.69171656	5.787445839	5.715013044	5.633737011	5.72034781	5.928454887	5.553584788	5.681541854	0.501778081	0.809087081	0.187151827	0.637650941	1.846470557	1.569387831	0.370822596	0.347933718
BM676	GMP	ENSG00000102780	DGKH	0	7.572128546	7.5682251	7.456542957	7.529529102	7.488377862	7.645763845	7.393257155	7.420158699	0.906400164	0.870432037	0.865566127	0.530806863	2.019835392	1.945875868	1.21139325	0.549343507
BM677	GMP	ENSG00000092036	HAUS4	0	2.642865019	2.130231913	2.513133714	2.73526945	2.609368491	2.412260213	1.770264822	2.248081493	0.837337105	0.776477241	0.585406489	0.945819311	0.355981635	1.960276046	0.400828052	0.89088685
BM678	GMP	ENSG00000100949	RABGGTA	0	1.273039428	1.499580894	1.195953645	2.169001278	1.874725343	1.302493332	0.945857339	1.431465323	0.521598739	0.577121365	0.848454109	1.821851443	0.415938379	1.647378128	0.309184186	0.923837777
BM679	GMP	ENSG00000196943	NOP9	0	1.480560361	1.794598614	1.714105942	1.977632373	2.685309077	1.50416497	1.383554783	2.119506037	0.881292116	0.550944932	0.383245327	0.605682142	0.86280114	1.408099303	0.758233269	1.742228979
BM680	GMP	ENSG00000100596	SPTLC2	0	6.110440844	6.163836403	6.227143796	6.381421277	6.417228241	6.153918812	6.0884395	6.095828269	0.892456352	0.589301431	0.42228105	1.651086154	0.618860342	1.305048255	0.954590447	1.482352151
BM681	GMP	ENSG00000042317	SPATA7	0	5.967593757	5.984439605	6.094417249	6.198146562	6.014641201	6.022814108	5.880575831	6.121690969	0.731695016	0.48990597	0.683837582	1.446466796	0.102936917	1.703433144	0.88000583	0.53881162
BM682	GMP	ENSG00000100697	DICER1	0	5.765804845	5.753639864	5.734829242	5.784024951	6.02367052	5.754225355	5.621538958	5.687061781	0.557419702	0.49951457	0.308532138	0.583591885	0.218294083	1.489952173	0.902418886	1.821136684
BM683	GMP	ENSG00000169105	CHST14	0	0.689208159	0.755274878	1.304906266	0.627213015	1.05279748	0.690352119	0.632924404	0.857974362	0.89841691	0.464614075	1.874618276	0.808338714	0.486030557	0.893004709	0.243644998	0.684149959
BM684	GMP	ENSG00000069974	RAB27A	0	6.277907453	6.24662895	6.299726002	6.29326896	6.394414124	6.276554164	6.100676744	6.15856047	0.429458662	0.367818013	0.555690032	0.725571037	0.211752518	1.711563583	0.933618828	1.070351498
BM685	GMP	ENSG00000140262	TCF12	0	8.225523155	8.243011431	8.255613446	8.22033288	8.319833741	8.136486759	8.126256228	8.192879074	0.563734652	0.712667487	0.802232704	0.646639873	1.346804974	1.771315968	1.008169051	1.458617888
BM686	GMP	ENSG00000197272	IL27	GMP	2.596055346	2.228054739	1.913571586	2.585648976	2.545249253	1.812960412	1.650114312	2.249712326	1.060636153	0.508063799	0.975777786	0.994674491	1.043728279	1.789045617	0.265057227	0.829712722
BM687	GMP	ENSG00000150281	CTF1	0	0.942890756	1.143041791	0.978031594	1.159170712	1.297097523	0.802854611	0.73129506	1.685226923	0.664055984	0.576741221	0.635642612	0.580114486	0.823881738	1.259229258	1.729596287	0.763947248
BM688	GMP	ENSG00000103091	WDR59	0	6.414564203	6.453028785	6.516029466	6.500681705	6.417923023	6.606155743	6.305434412	6.356781376	0.823054991	0.621882723	0.903243511	0.754584494	1.613242948	1.680585928	0.855655157	0.761012896
BM689	GMP	ENSG00000091622	PITPNM3	0	5.966342456	6.005377618	6.034750973	5.955861082	5.954607496	5.927211575	5.792193068	5.977864589	0.790074264	0.712691054	1.000929857	0.795931513	0.223840699	1.708288082	0.299210675	0.658190214
BM690	GMP	ENSG00000174327	SLC16A13	0	0.850931674	1.015375633	0.878062032	1.262058678	0.847706145	1.630339222	0.601912122	0.641076434	0.371116675	0.409768042	0.284103976	0.873101769	2.052960536	1.285564488	0.924662286	0.427413253
BM691	GMP	ENSG00000276231	PIK3R6	0	5.368683327	5.277364602	5.146666183	5.183872672	5.339662666	5.275019101	4.97691638	5.160646601	1.200917813	0.754793915	0.608351194	0.61034762	0.498603673	1.96576365	0.414341556	0.806623916
BM692	GMP	ENSG00000176563	CNTD1	0	2.589622641	3.23777654	3.033407383	3.047108935	2.991008234	3.265418545	2.417766094	2.931006807	1.0469681	0.977051357	0.629117499	0.421067171	0.981639727	1.766906121	0.293857341	0.647989198
BM693	GMP	ENSG00000141349	G6PC3	0	1.313661008	1.295857517	1.403430138	1.741313885	1.411134531	1.363179859	0.742607766	1.518232764	0.646046153	0.477239334	0.309172772	1.048048526	0.297811503	2.015545148	0.484323411	0.744108628
BM694	GMP	ENSG00000261371	PECAM1	0	5.63612061	5.661424323	5.5806247	5.773654425	5.847916305	5.748882238	5.386110007	5.659065445	0.763162897	0.707366104	0.724410042	1.036571566	0.722819762	2.315882589	0.271740079	1.244554889
BM695	GMP	ENSG00000266074	BAHCC1	0	4.369902661	4.473939103	4.11291196	3.894982307	4.436768866	4.409064048	3.625766339	4.36225171	1.061340505	1.175835366	0.553625516	1.398309715	1.016216492	2.662533342	0.648126503	1.016312692
BM696	GMP	ENSG00000175354	PTPN2	0	6.599212937	6.741167683	6.708533289	6.703737737	6.836161338	6.599003097	6.531797619	6.739891433	0.887473151	0.720859774	0.434497381	0.549682797	0.876090584	1.913395847	0.639291036	1.278149459
BM697	GMP	ENSG00000011304	PTBP1	0	1.89656613	1.994337623	1.627193571	1.701414294	2.444217117	1.769963784	1.296116397	2.38468707	0.752168563	0.711991683	0.825020999	0.796827442	0.320763193	1.799874086	1.304012248	1.230548318
BM698	GMP	ENSG00000187474	FPR3	0	4.030843684	4.110854275	4.069891945	4.416719945	4.112091521	4.453881424	3.654217472	4.089112536	0.57517411	0.460975006	0.207838651	1.087456315	1.332578331	1.981967964	0.297625632	0.467709919
BM699	GMP	ENSG00000176714	CCDC121	0	1.73499526	0.801600612	0.894073602	0.849806838	1.078833171	0.886474136	0.849172555	0.827169274	2.128059008	0.609944188	0.383237885	0.464017339	0.335217846	0.579179317	0.506780277	0.285816511
BM700	GMP	ENSG00000143919	CAMKMT	0	8.472257344	8.427226311	8.428681714	8.428822687	8.465635895	8.481070435	8.370062019	8.513846243	0.643448083	0.679695298	0.486501039	0.471017911	0.727269723	1.791705292	1.353667147	0.697476842
BM701	GMP	ENSG00000144339	TMEFF2	0	7.895564855	7.821914132	7.766692933	7.748678837	7.894908732	7.793673279	7.73651827	7.80647178	1.349780193	0.744899538	0.890111512	1.100227486	0.196414519	1.241852567	0.344667662	1.59426331
BM702	GMP	ENSG00000196950	SLC39A10	0	7.079810736	7.046893728	6.997147958	6.942846659	7.103200996	7.003825001	6.832948183	7.123957817	0.780363476	0.444945963	0.2789299	0.793175032	0.10141687	2.623352431	1.411258284	1.009144657
BM703	GMP	ENSG00000089195	TRMT6	0	3.099727307	2.955754423	3.229431292	3.009161713	3.346047362	2.796177473	2.544895913	3.299457877	0.428951655	0.447654967	0.89996879	0.35696952	0.671652398	1.685324068	0.770450187	0.721279199
BM704	GMP	ENSG00000182621	PLCB1	0	9.437586071	9.413182946	9.406401751	9.46760556	9.514510129	9.435491959	9.374928559	9.509495477	0.727136129	0.621933764	0.941559895	0.557709891	0.216624985	1.757680641	1.445755192	1.451986201
BM705	GMP	ENSG00000198832	SELM	0	3.146730919	3.088165041	2.765625583	2.523730566	3.160116947	2.813749207	2.289903426	2.738918085	0.942915668	0.843664026	0.317181921	0.936700814	0.17149017	1.745096069	0.960510427	0.888991005
BM706	GMP	ENSG00000134109	EDEM1	0	4.526718624	4.1070735	4.366309998	4.357794157	4.437499192	4.563057576	4.011704431	4.575230016	0.957585128	1.505975776	0.503647727	0.646164531	0.87474359	1.73232736	0.914905526	1.006492228
BM707	GMP	ENSG00000154447	SH3RF1	0	7.141040278	7.201974951	7.213034924	7.207052126	7.2362824	7.380075589	7.155728906	7.213679408	0.965104943	0.303084876	0.099050519	0.173430551	2.237705166	0.950693147	0.050778591	0.340025978
BM708	GMP	ENSG00000082074	FYB	0	7.235760979	7.118765569	7.082953586	7.095412769	7.059624798	6.989794272	6.949832633	7.161717539	1.607229077	0.475235074	0.304388265	0.437234858	1.1471039	1.891124246	0.923158627	0.801276548
BM709	GMP	ENSG00000175857	GAPT	GMP	1.726468533	1.244495515	1.520687099	1.999294456	1.66580555	1.434604879	0.927255973	1.832761473	0.789389047	0.719426463	0.171378428	1.253160009	0.309727331	1.978065067	0.786862755	0.550777702
BM710	GMP	ENSG00000124596	OARD1	0	5.420896585	5.479320893	5.470168259	5.446887931	5.752712973	5.307050693	5.31634639	5.530373136	0.552887489	0.507666376	0.213632824	0.666689166	1.10674809	1.240587718	0.47987265	1.562609881
BM711	GMP	ENSG00000146373	RNF217	0	6.778897456	6.836763556	6.843139836	6.88593412	6.935138929	6.795112737	6.711140953	6.906380059	0.893851996	0.387507475	0.252340661	1.081602062	0.474255539	1.785046758	0.876425256	1.177220603
BM712	GMP	ENSG00000112303	VNN2	0	4.002659593	3.713638731	3.883131108	3.914784536	3.957675009	3.937784569	3.37803204	4.24516845	0.57029697	0.883165162	0.14118098	0.429067547	0.288616539	2.313771194	1.46234811	0.488379719
BM713	GMP	ENSG00000130396	MLLT4	0	6.919650937	6.89348503	6.952800031	7.06595958	6.927431319	6.961543941	6.888273423	6.993769066	0.752353403	0.812888396	0.086726	1.551447751	0.424608607	0.856636779	0.531665116	0.839807294
BM714	GMP	ENSG00000106541	AGR2	0	5.271581954	5.169443856	5.294772373	5.117331397	5.107242076	5.29156232	4.97139435	5.264698696	0.654827172	0.473270392	1.046103353	0.503220583	0.83755256	1.973152209	0.718496311	0.498222609
BM715	GMP	ENSG00000048052	HDAC9	0	9.673123452	9.664076389	9.660871291	9.636809888	9.623726156	9.699639302	9.611958158	9.742055768	0.827044241	0.758114541	0.328912517	0.92823819	0.830535498	1.297393462	1.693799841	1.01740711
BM716	GMP	ENSG00000157259	GATAD1	0	2.869954914	2.913286985	2.935370098	3.379412335	3.095261001	2.702097114	2.288211326	2.373771787	0.32331551	0.488483806	0.403830874	1.401873708	0.55147842	1.762516383	1.206785732	0.665652266
BM717	GMP	ENSG00000170615	SLC26A5	0	6.45025049	6.152402334	6.384388308	6.294574476	6.23301034	6.306856906	6.149838249	6.233155327	1.665872253	1.252331618	1.39409214	0.373305873	0.554179653	1.605459524	0.487747676	0.541968485
BM718	GMP	ENSG00000257335	MGAM	0	7.298585963	7.214930948	7.138397258	7.233608921	7.201610532	7.270184426	7.076345344	7.257677092	1.072618049	0.494334127	1.074398975	0.387545991	0.844713816	2.026208125	0.640901939	0.44204986
BM719	GMP	ENSG00000076641	PAG1	0	7.041196421	6.979601348	6.854954875	6.811750146	6.791091004	6.907533286	6.739234515	6.933776585	1.735323627	1.130862269	0.509034144	0.782482116	0.336712675	1.990712749	0.619052604	0.994278728
BM720	GMP	ENSG00000042832	TG	0	7.610168572	7.485615269	7.557221555	7.603334884	7.668558377	7.629506211	7.488837951	7.690842395	0.78326156	1.482404528	0.597581138	0.6931666	0.693909865	1.841366013	1.667180399	1.100764456
BM721	GMP	ENSG00000099139	PCSK5	0	8.66932756	8.654514966	8.651219918	8.686625875	8.66404421	8.643179606	8.537370839	8.647727083	0.580564992	0.344030104	0.213866715	0.851495278	0.007439201	2.444279541	0.183367684	0.511705192
BM722	GMP	ENSG00000165119	HNRNPK	0	2.69158664	2.377867825	2.711707228	3.052169949	2.636970933	2.541401185	1.90871204	2.518559067	0.596470363	0.668275133	0.579508586	1.35314999	0.260067162	2.198754054	0.093227843	0.533313817
BM723	GMP	ENSG00000130956	HABP4	0	4.807022077	4.749849301	5.155616707	4.820837853	4.941427283	4.874850644	4.608170247	4.578410553	0.309923749	0.547692574	2.185995622	0.63730901	0.286279372	1.376114351	1.27680078	0.694772247
BM724	GMP	ENSG00000148158	SNX30	0	6.433516329	6.61247576	6.385564538	6.48635142	6.550297857	6.435561843	6.287299398	6.391036888	0.389735763	1.540945585	0.741156176	0.625292581	0.118394015	1.826056825	0.528010427	0.805334851
BM725	GMP	ENSG00000171501	OR1N2	0	0.892027971	0.787261257	0.92106178	0.821507821	1.274242761	0.795620465	0.459803858	1.470548722	0.375002411	0.473041907	0.031559573	0.387439251	0.370888412	1.687752364	1.774835038	0.872822627
BM726	MEP	ENSG00000160097	FNDC5	0	2.241600631	1.509544536	2.387281398	2.547013734	2.641715591	1.777284401	2.684481132	1.460059177	0.685672264	1.542376746	0.658410327	0.966712503	1.057927378	1.59123475	1.819453701	0.976354922
BM727	MEP	ENSG00000126088	UROD	0	0.736538576	0.903904369	0.666450813	0.676408864	1.563032707	0.5391893	1.347675175	0.461250045	0.73022098	0.759877312	0.854782176	1.016293418	1.06834683	1.818177388	1.346515877	1.690127445
BM728	MEP	ENSG00000132485	ZRANB2	0	3.926869945	3.785738215	3.716348112	3.355888579	3.642175578	3.48095243	3.969709958	3.05426707	0.89882552	0.540633435	0.341875719	0.930100681	0.521088953	1.366366783	1.919533562	0.264912243
BM729	MEP	ENSG00000153936	HS2ST1	0	7.392418221	7.434607069	7.412040317	7.329628814	7.31383573	7.269033029	7.370589891	7.225629614	0.722678588	1.185449954	1.126561127	0.770636217	1.169172855	0.519532912	1.832109055	0.982515203
BM730	MEP	ENSG00000156876	SASS6	0	5.378487224	5.357766805	5.251547401	5.485797148	5.224640331	5.218744953	5.458575686	5.004301078	0.528557123	0.452248304	0.493307106	1.225383463	0.621410675	1.318714853	2.11470399	1.1051696
BM731	MEP	ENSG00000116299	KIAA1324	0	5.989062639	6.016364429	5.972410479	6.18972101	6.066434827	5.923616522	5.934678378	5.8106584	0.401720342	0.526081282	0.214028673	1.626645413	0.658097734	0.582584938	1.607507139	0.874810107
BM732	MEP	ENSG00000143595	AQP10	0	1.020914297	0.977346661	1.022016188	1.28664647	1.436746265	0.995993811	1.144422136	0.35563945	0.419969962	0.548684278	0.249682987	0.81134542	0.373109246	0.445688756	2.050236107	1.078970281
BM733	MEP	ENSG00000075945	KIFAP3	0	7.249919952	7.100248626	7.263026417	7.155030254	7.192044717	7.0413984	7.204114554	7.007251502	1.076858451	0.890584373	1.519705605	0.55347978	1.397973603	0.663951364	1.767691599	1.033506625
BM734	MEP	ENSG00000116750	UCHL5	0	5.306855812	5.169948216	5.358593556	5.373253379	5.378216655	5.027773302	5.225364556	4.933344041	0.601667704	0.506965553	0.952490294	0.919279186	1.249438277	0.059823918	1.840056048	0.90055573
BM735	MEP	ENSG00000151655	ITIH2	0	5.002595675	5.253995853	5.121303008	5.118154155	5.00137778	5.169568187	5.169385034	4.713258623	0.443581924	0.982161773	0.347992912	0.334125659	0.575064331	0.674478089	2.158098734	0.892106193
BM736	MEP	ENSG00000148488	ST8SIA6	0	6.508473633	6.449281567	6.575838656	6.664858145	6.801057191	6.628206658	6.816390302	6.37375828	0.962105777	1.571865828	0.390841956	0.782605638	0.254494993	2.631314517	2.34418069	1.580758126
BM737	MEP	ENSG00000188649	CC2D2B	0	5.088609619	4.903002586	4.85176311	4.788053621	4.979367087	5.025384961	4.896258078	4.609729907	1.404213665	0.390124864	0.330445825	0.645553508	0.832959768	0.163380572	1.809521807	0.657579124
BM738	MEP	ENSG00000171307	ZDHHC16	0	2.468695039	3.003096252	2.231084054	2.324638149	2.637967081	2.667049531	2.726200822	1.829734324	0.407606377	1.198585461	0.812271445	0.518907204	0.485359537	0.725609052	1.800937852	0.609908812
BM739	MEP	ENSG00000165650	PDZD8	0	6.293465732	6.320910484	6.274166844	6.222144164	6.48722027	6.135192357	6.249707242	6.006684351	0.724034625	0.90185281	0.254617184	0.978402993	1.207541557	0.186414555	2.353009606	1.847024189
